"site_id","session_id","event_id","event_type","timestamp","console_level","console_message","console_stack","network_method","network_url","network_status","network_duration_ms","network_type","network_initiator","request_size","response_size","vital_name","vital_value","vital_rating","vital_entries","page_url","page_path","created_at"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_eidcg5eoloit3c61527p88_1765394350281","debug_sess_eidcg5eoloit3c61527p88_1765394350281_1765396118876_3","console","2025-12-10 19:48:37.088","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/program. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-10 19:48:38"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_eidcg5eoloit3c61527p88_1765394350281","debug_sess_eidcg5eoloit3c61527p88_1765394350281_1765396118876_4","console","2025-12-10 19:48:37.088","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/about. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-10 19:48:38"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_eidcg5eoloit3c61527p88_1765394350281","debug_sess_eidcg5eoloit3c61527p88_1765394350281_1765396118876_5","console","2025-12-10 19:48:37.088","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/contact. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-10 19:48:38"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_eidcg5eoloit3c61527p88_1765394350281","debug_sess_eidcg5eoloit3c61527p88_1765394350281_1765396118876_6","network","2025-12-10 19:48:37.980","","","","GET","https://mindspex-academic.vercel.app/.well-known/vercel/jwe","204","77","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-10 19:48:38"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_eidcg5eoloit3c61527p88_1765394350281","debug_sess_eidcg5eoloit3c61527p88_1765394350281_1765396120896_0","network","2025-12-10 19:48:38.639","","","","HEAD","https://mindspex-academic.vercel.app/","204","89","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-10 19:48:40"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_eidcg5eoloit3c61527p88_1765394350281","debug_sess_eidcg5eoloit3c61527p88_1765394350281_1765396141055_0","web_vital","2025-12-10 19:48:58.541","","","","","","0","0","","","0","0","CLS","0","good","","https://mindspex-academic.vercel.app/","/","2025-12-10 19:49:01"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483632468_0","web_vital","2025-12-11 20:07:10.870","","","","","","0","0","","","0","0","TTFB","66","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:07:12"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483632468_1","web_vital","2025-12-11 20:07:10.878","","","","","","0","0","","","0","0","LCP","672","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:07:12"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483632468_2","web_vital","2025-12-11 20:07:10.878","","","","","","0","0","","","0","0","FCP","568","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:07:12"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483918823_0","web_vital","2025-12-11 20:11:57.257","","","","","","0","0","","","0","0","TTFB","126","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:11:58"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483918823_1","web_vital","2025-12-11 20:11:57.270","","","","","","0","0","","","0","0","LCP","1312","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:11:58"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483918823_2","web_vital","2025-12-11 20:11:57.270","","","","","","0","0","","","0","0","FCP","1104","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:11:58"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765483918823_3","web_vital","2025-12-11 20:11:58.072","","","","","","0","0","","","0","0","LCP","2160","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:11:58"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765484807587_0","console","2025-12-11 20:26:46.672","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/program. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:26:47"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765484807589_1","console","2025-12-11 20:26:47.051","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/courses. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:26:47"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765484810730_0","web_vital","2025-12-11 20:26:49.159","","","","","","0","0","","","0","0","TTFB","350","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:26:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765484810730_1","web_vital","2025-12-11 20:26:49.165","","","","","","0","0","","","0","0","LCP","708","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:26:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765484810730_2","web_vital","2025-12-11 20:26:49.165","","","","","","0","0","","","0","0","FCP","584","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:26:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_fp1ubpjomj6frzgi00vs1m_1765483630871","debug_sess_fp1ubpjomj6frzgi00vs1m_1765483630871_1765485362700_0","console","2025-12-11 20:36:01.460","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/about. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 20:36:02"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475025348_0","web_vital","2025-12-11 17:43:43.071","","","","","","0","0","","","0","0","TTFB","74","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:45"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475025348_1","web_vital","2025-12-11 17:43:43.074","","","","","","0","0","","","0","0","LCP","1124","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:45"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475025348_2","web_vital","2025-12-11 17:43:43.074","","","","","","0","0","","","0","0","FCP","1124","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:45"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475026411_0","web_vital","2025-12-11 17:43:46.259","","","","","","0","0","","","0","0","LCP","5560","poor","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:46"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028130_0","console","2025-12-11 17:43:46.903","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/courses. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028132_1","console","2025-12-11 17:43:46.903","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/program. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028132_2","console","2025-12-11 17:43:46.903","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/about. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028132_3","console","2025-12-11 17:43:46.903","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/contact. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028132_4","web_vital","2025-12-11 17:43:46.934","","","","","","0","0","","","0","0","LCP","6232","poor","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028218_0","web_vital","2025-12-11 17:43:48.844","","","","","","0","0","","","0","0","CLS","0.001","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475028218_1","web_vital","2025-12-11 17:43:48.844","","","","","","0","0","","","0","0","INP","2","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:48"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475030508_0","web_vital","2025-12-11 17:43:49.010","","","","","","0","0","","","0","0","TTFB","2048","poor","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475030508_1","web_vital","2025-12-11 17:43:49.012","","","","","","0","0","","","0","0","LCP","2176","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475030508_2","web_vital","2025-12-11 17:43:49.012","","","","","","0","0","","","0","0","FCP","2128","needs-improvement","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475030508_3","network","2025-12-11 17:43:49.413","","","","GET","https://mindspex-academic.vercel.app/.well-known/vercel/jwe","204","181","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475030509_4","network","2025-12-11 17:43:50.126","","","","HEAD","https://mindspex-academic.vercel.app/","204","97","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:43:50"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475040507_0","web_vital","2025-12-11 17:44:01.105","","","","","","0","0","","","0","0","CLS","0.001","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:00"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475040508_1","web_vital","2025-12-11 17:44:01.105","","","","","","0","0","","","0","0","INP","121","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:00"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475053679_0","web_vital","2025-12-11 17:44:12.352","","","","","","0","0","","","0","0","TTFB","143","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:13"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475053679_1","web_vital","2025-12-11 17:44:12.354","","","","","","0","0","","","0","0","LCP","328","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:13"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475053679_2","web_vital","2025-12-11 17:44:12.354","","","","","","0","0","","","0","0","FCP","244","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:13"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475053679_3","network","2025-12-11 17:44:12.761","","","","GET","https://mindspex-academic.vercel.app/.well-known/vercel/jwe","204","253","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:13"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_l20stzd684j7vnt661wxi8_1765475023072","debug_sess_l20stzd684j7vnt661wxi8_1765475023072_1765475053679_4","network","2025-12-11 17:44:13.581","","","","HEAD","https://mindspex-academic.vercel.app/","204","224","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 17:44:13"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477517586_0","web_vital","2025-12-11 18:25:15.876","","","","","","0","0","","","0","0","TTFB","119","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477517587_1","web_vital","2025-12-11 18:25:15.882","","","","","","0","0","","","0","0","LCP","1024","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477517587_2","web_vital","2025-12-11 18:25:15.882","","","","","","0","0","","","0","0","FCP","1024","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477517587_3","web_vital","2025-12-11 18:25:16.272","","","","","","0","0","","","0","0","LCP","1864","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477517587_4","network","2025-12-11 18:25:16.880","","","","GET","https://mindspex-academic.vercel.app/.well-known/vercel/jwe","204","101","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477517587_5","network","2025-12-11 18:25:17.545","","","","HEAD","https://mindspex-academic.vercel.app/","204","100","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477528860_0","web_vital","2025-12-11 18:25:26.790","","","","","","0","0","","","0","0","CLS","0.006","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:25:28"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765477566128_0","web_vital","2025-12-11 18:26:04.385","","","","","","0","0","","","0","0","CLS","0.006","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:26:06"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478414849_0","console","2025-12-11 18:40:12.495","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:14"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_0","web_vital","2025-12-11 18:40:16.461","","","","","","0","0","","","0","0","TTFB","73","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_1","web_vital","2025-12-11 18:40:16.463","","","","","","0","0","","","0","0","LCP","576","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_2","web_vital","2025-12-11 18:40:16.463","","","","","","0","0","","","0","0","FCP","576","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_3","web_vital","2025-12-11 18:40:16.501","","","","","","0","0","","","0","0","LCP","660","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_4","web_vital","2025-12-11 18:40:17.230","","","","","","0","0","","","0","0","LCP","1408","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_5","network","2025-12-11 18:40:17.434","","","","GET","https://mindspex-academic.vercel.app/.well-known/vercel/jwe","204","91","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478417845_6","network","2025-12-11 18:40:18.419","","","","HEAD","https://mindspex-academic.vercel.app/","204","184","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:17"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478433966_0","web_vital","2025-12-11 18:40:31.817","","","","","","0","0","","","0","0","CLS","0.001","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:40:33"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478761498_0","console","2025-12-11 18:46:00.489","error","Failed to fetch RSC payload for https://mindspex-academic.vercel.app/. Falling back to browser navigation. {}","at _ (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:39784)    at async Object.o [as task] (https://mindspex-academic.vercel.app/_next/static/chunks/[PHONE_REDACTED]4af636b98715.js:1:170944)","","","0","0","","","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:01"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_0","web_vital","2025-12-11 18:46:01.646","","","","","","0","0","","","0","0","TTFB","67","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_1","web_vital","2025-12-11 18:46:01.648","","","","","","0","0","","","0","0","LCP","448","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_2","web_vital","2025-12-11 18:46:01.648","","","","","","0","0","","","0","0","FCP","448","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_3","web_vital","2025-12-11 18:46:01.678","","","","","","0","0","","","0","0","LCP","516","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_4","web_vital","2025-12-11 18:46:02.455","","","","","","0","0","","","0","0","LCP","1304","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_5","network","2025-12-11 18:46:02.467","","","","GET","https://mindspex-academic.vercel.app/.well-known/vercel/jwe","204","78","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_6","web_vital","2025-12-11 18:46:02.608","","","","","","0","0","","","0","0","CLS","0.001","good","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
"10104f75-c77f-4851-ab22-d9bf99ce2ff2","sess_soxso4iwgczho8nxqgnb_1765477515877","debug_sess_soxso4iwgczho8nxqgnb_1765477515877_1765478763911_7","network","2025-12-11 18:46:03.366","","","","HEAD","https://mindspex-academic.vercel.app/","204","99","fetch","script","0","0","","0","","","https://mindspex-academic.vercel.app/","/","2025-12-11 18:46:03"
